iucn_sid,species,allXcoastal,allXfull,biomass_removalXfull,bycatch_pelagicXfull,climateXfull,direct_humanXfull,fishing_benthic_destXfull,non-climateXfull,ocean_acidificationXfull,biomass_removalXcoastal,bycatch_pelagicXcoastal,climateXcoastal,direct_humanXcoastal,fishing_benthic_destXcoastal,non-climateXcoastal,ocean_acidificationXcoastal,lightXcoastal,lightXfull,nutrientXcoastal,nutrientXfull,sst_extremesXcoastal,sst_extremesXfull,sst_riseXcoastal,sst_riseXfull,uv_radiationXcoastal,uv_radiationXfull,bycatch_benthicXcoastal,bycatch_benthicXfull,shipping_largeXcoastal,shipping_largeXfull,sea_level_riseXcoastal,sea_level_riseXfull
NA,amphiophiura superba,0.5780403752770016,0.5780403752770016,0,0.0074505265439830425,0.5458085417670296,0.01947612197706908,4.5545861836400426e-4,0.03223183302823008,0.18932831775700934,0,0.0074505265439830425,0.5458085417670296,0.01947612197706908,4.5545861836400426e-4,0.03223183302823008,0.18932831775700934,0,0,7.213218999903651e-4,7.213218999903651e-4,0.2466632835533288,0.2466632835533288,0,0,0.10981694093843337,0.10981694093843337,0.0041284039888235865,0.0041284039888235865,NA,NA,NA,NA
NA,amphioplus macraspis,0.5116066351418617,0.5116066351418617,0,NA,0.4640443151816824,0.031030409158785466,4.2156973618715773e-4,0.04756231996017919,0.18482492404181183,0,NA,0.4640443151816824,0.031030409158785466,4.2156973618715773e-4,0.04756231996017919,0.18482492404181183,2.956330512692882e-4,2.956330512692882e-4,0.006912723145843703,0.006912723145843703,0.20740214793429565,0.20740214793429565,7.517793927327029e-4,7.517793927327029e-4,0.07106546381284222,0.07106546381284222,0.008901984668989548,0.008901984668989548,NA,NA,NA,NA
NA,amphipholis pugetana,0.4761896336422573,0.4761896336422573,0,NA,0.4265663951616412,0.03300085998346604,3.930707479441326e-4,0.049623238263064,0.18466566919027105,0,NA,0.4265663951616412,0.03300085998346604,3.930707479441326e-4,0.049623238263064,0.18466566919027105,3.2302506200234955e-4,3.2302506200234955e-4,0.006656197624331028,0.006656197624331028,0.17039619892964364,0.17039619892964364,0,0,0.0715045272592786,0.0715045272592786,0.009250085062872558,0.009250085062872558,NA,NA,NA,NA
NA,amphipholis squamata,0.36077812832046796,0.36077812832046796,0,0.013260565150589586,0.2797062864441606,0.043367193683937724,5.269865422705984e-4,0.08107184169119416,0.1610854115991929,0,0.013260565150589586,0.2797062864441606,0.043367193683937724,5.269865422705984e-4,0.08107184169119416,0.1610854115991929,NA,NA,0.018907924510838378,0.018907924510838378,0.1186208750300809,0.1186208750300809,0,0,NA,NA,0.005009171988671072,0.005009171988671072,NA,NA,NA,NA
NA,amphissa versicolor,0.46719116685608014,0.46719116685608014,7.882425870441162e-5,NA,0.4217552199607398,0.020865760925715467,2.246475875606984e-4,0.045435946895340425,0.18416884822812274,7.882425870441162e-5,NA,0.4217552199607398,0.020865760925715467,2.246475875606984e-4,0.045435946895340425,0.18416884822812274,3.8516437648517405e-4,3.8516437648517405e-4,0.0056200115714433304,0.0056200115714433304,0.1399209945242277,0.1399209945242277,0,0,0.09766537720838929,0.09766537720838929,0.018261538175431347,0.018261538175431347,NA,NA,NA,NA
NA,amphistichus rhodoterus,0.39255514663599766,0.39255514663599766,0,NA,0.14659474410580794,0.10878765957446808,1.9078780908568142e-4,0.24596040253018975,0.024549522714203565,0,NA,0.14659474410580794,0.10878765957446808,1.9078780908568142e-4,0.24596040253018975,0.024549522714203565,0.01861186889016676,0.01861186889016676,0.0474277515813686,0.0474277515813686,0.054662484186313975,0.054662484186313975,0,0,0.06738273145485911,0.06738273145485911,0.04881468085106383,0.04881468085106383,0.02212764807360552,0.02212764807360552,NA,NA
NA,amphitrite cirrata,0.2263369496351664,0.2263369496351664,0,NA,0.22607750726701073,NA,NA,2.5944236815566234e-4,0.016931356706412767,0,NA,0.22607750726701073,NA,NA,2.5944236815566234e-4,0.016931356706412767,4.125467164975975e-5,4.125467164975975e-5,2.1818769650590257e-4,2.1818769650590257e-4,0.10181392121967137,0.10181392121967137,0,0,0.10733222934092662,0.10733222934092662,NA,NA,NA,NA,NA,NA
NA,amphiura arcystata,0.4702406279878314,0.4702406279878314,0,NA,0.4386386301607997,0.022316661016949152,4.1172272924815297e-4,0.03160199782703173,0.18351499435028248,0,NA,0.4386386301607997,0.022316661016949152,4.1172272924815297e-4,0.03160199782703173,0.18351499435028248,0,0,7.28890916992612e-4,7.28890916992612e-4,0.17749269100391132,0.17749269100391132,0,0,0.07763094524119947,0.07763094524119947,0.008144722729248153,0.008144722729248153,NA,NA,NA,NA
NA,amphiura carchara,0.497370057443753,0.497370057443753,0,NA,0.46710144375299184,0.01992608999521302,4.7106845380564865e-4,0.03026861369076113,0.18332799808520825,0,NA,0.46710144375299184,0.01992608999521302,4.7106845380564865e-4,0.03026861369076113,0.18332799808520825,0,0,6.501943513642892e-4,6.501943513642892e-4,0.20008742364767831,0.20008742364767831,7.369076112972714e-5,7.369076112972714e-5,0.08361233125897559,0.08361233125897559,0.00922126089037817,0.00922126089037817,NA,NA,NA,NA
NA,amphiura diomedeae,0.2065435574229692,0.2065435574229692,0,NA,0.18138986616868968,0.018672103952692188,3.4316837846249613e-4,0.025153688141923435,0.18138986616868968,0,NA,0.18138986616868968,0.018672103952692188,3.4316837846249613e-4,0.025153688141923435,0.18138986616868968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006138415810768752,0.006138415810768752,NA,NA,NA,NA
NA,ampithoe longimana,0.43370626903681714,0.43370626903681714,0,NA,0.36013957718449063,0.027466968782149662,2.9129998482114246e-4,0.07356669185232659,0.16707016679877895,0,NA,0.36013957718449063,0.027466968782149662,2.9129998482114246e-4,0.07356669185232659,0.16707016679877895,0.004421662590862328,0.004421662590862328,0.015300550149258765,0.015300550149258765,0.11374732211222235,0.11374732211222235,0,0,0.07932208827348929,0.07932208827348929,0.026086210345234683,0.026086210345234683,NA,NA,NA,NA
NA,anarrhichthys ocellatus,0.2723916917406098,0.2723916917406098,0,NA,0.18960813179665087,0.01392068433517913,1.7698095269864567e-4,0.0827835599439589,0.026532889785842954,0,NA,0.18960813179665087,0.01392068433517913,1.7698095269864567e-4,0.0827835599439589,0.026532889785842954,0.004909695276536127,0.004909695276536127,0.012775715691507107,0.012775715691507107,0.07865434318500233,0.07865434318500233,0,0,0.08442089882580558,0.08442089882580558,0.03379099939955968,0.03379099939955968,0.017209484288478218,0.017209484288478218,NA,NA
NA,ancistrosyllis groenlandica,0.21894074434164446,0.21894074434164446,0,NA,0.20768466311222625,NA,NA,0.011256081229418223,0.028552141898837837,0,NA,0.20768466311222625,NA,NA,0.011256081229418223,0.028552141898837837,0.003460273552523827,0.003460273552523827,0.006791482410746956,0.006791482410746956,0.07808341243705678,0.07808341243705678,0,0,0.10104910877633161,0.10104910877633161,5.792471207290088e-4,5.792471207290088e-4,4.2507797118115454e-4,4.2507797118115454e-4,NA,NA
NA,anisarchus medius,0.42510252566901124,0.42510252566901124,0,NA,0.3784646258118414,0.008804918478993182,1.6737111596194787e-4,0.046637899857169804,0.0260475683833239,0,NA,0.3784646258118414,0.008804918478993182,1.6737111596194787e-4,0.046637899857169804,0.0260475683833239,0.0015100754574608564,0.0015100754574608564,0.00400272617026437,0.00400272617026437,0.09309497480259789,0.09309497480259789,0.17461386692537795,0.17461386692537795,0.08470821570054168,0.08470821570054168,0.024593496375346968,0.024593496375346968,0.0075593122591424795,0.0075593122591424795,NA,NA
NA,anoplagonus inermis,0.2769774813196344,0.2769774813196344,8.41450396957769e-7,NA,0.20982950813930218,0.013634156548135297,1.7333828140636467e-4,0.06714797284675428,0.025956117986523447,8.41450396957769e-7,NA,0.20982950813930218,0.013634156548135297,1.7333828140636467e-4,0.06714797284675428,0.025956117986523447,0.004806158182667289,0.004806158182667289,0.012497997197945159,0.012497997197945159,0.07682252968843818,0.07682252968843818,0.02444244829541664,0.02444244829541664,0.08260841216892388,0.08260841216892388,0.024762579391553807,0.024762579391553807,0.011272902128227368,0.011272902128227368,NA,NA
NA,anoplarchus insignis,0.26973396519062276,0.26973396519062276,8.24904434897331e-7,NA,0.20437130289909003,0.01360461435675383,1.725581001995873e-4,0.06536266229153276,0.025960510300734076,8.24904434897331e-7,NA,0.20437130289909003,0.01360461435675383,1.725581001995873e-4,0.06536266229153276,0.025960510300734076,0.004302405703460641,0.004302405703460641,0.011630968336659789,0.011630968336659789,0.07621140793613207,0.07621140793613207,0.01956812489428639,0.01956812489428639,0.08263125976793748,0.08263125976793748,0.024552879807854942,0.024552879807854942,0.011098410913027299,0.011098410913027299,NA,NA
NA,anoplarchus purpurescens,0.25489484495341874,0.25489484495341874,5.391316046144015e-7,NA,0.18677567534389397,0.013849345844684358,1.7431792957320149e-4,0.06811916960952477,0.026178009618941917,5.391316046144015e-7,NA,0.18677567534389397,0.013849345844684358,1.7431792957320149e-4,0.06811916960952477,0.026178009618941917,0.00488572982880974,0.00488572982880974,0.012708115057343693,0.012708115057343693,0.07692017673964954,0.07692017673964954,4.212538257155349e-4,4.212538257155349e-4,0.083256235159587,0.083256235159587,0.025061911848787543,0.025061911848787543,0.011439209968721623,0.011439209968721623,NA,NA
NA,anoplodactylus californicus,0.3679871223297987,0.3679871223297987,0,NA,0.2999680866758875,0.04774866413093591,9.094371446134932e-4,0.06801903565391118,0.03676919740279699,0,NA,0.2999680866758875,0.04774866413093591,9.094371446134932e-4,0.06801903565391118,0.03676919740279699,2.3249961579837098e-5,2.3249961579837098e-5,7.155920547103119e-4,7.155920547103119e-4,0.11274920739203934,0.11274920739203934,0,0,0.15044968188105118,0.15044968188105118,0.018622092362071616,0.018622092362071616,NA,NA,NA,NA
NA,anoplodactylus viridintestinalis,0.3994171279382024,0.3994171279382024,0,NA,0.27107727944833077,0.08906938102973842,0.0010089445678480257,0.12833984848987168,0.036987594901037694,0,NA,0.27107727944833077,0.08906938102973842,0.0010089445678480257,0.12833984848987168,0.036987594901037694,0.0032308039651228328,0.0032308039651228328,0.011445607698173259,0.011445607698173259,0.09439195603885556,0.09439195603885556,0,0,0.1396977286742035,0.1396977286742035,0.023585111394755165,0.023585111394755165,NA,NA,NA,NA
NA,anoplogaster cornuta,0.28509852188062,0.29385976959686594,5.493409259769208e-7,0.007956237718673851,0.28211394927442107,6.336779292034479e-4,6.318102583819565e-4,0.011745820322444886,0.023546420840975336,3.6212212040763897e-6,0.04984158688019183,0.21575443093260255,0.01044464245953584,0.0031311890896634407,0.06934409094801747,0.024494229254089235,2.4411150124175728e-4,1.4810279164739928e-5,3.4937912134966174e-4,2.1490125579969552e-5,0.1052930337415432,0.1546228225877683,0,2.0555601739518984e-5,0.08596716793697011,0.10392415021795945,NA,NA,0.0053295606748308645,0.0024872446705149456,NA,NA
NA,anoplopoma fimbria,0.24696224273099882,0.24696224273099882,0.0010507608725552225,NA,0.19872827579567023,0.010112172310400793,1.439564822710643e-4,0.04823396693532858,0.02644891783346629,0.0010507608725552225,NA,0.19872827579567023,0.010112172310400793,1.439564822710643e-4,0.04823396693532858,0.02644891783346629,3.1254641982779967e-4,3.1254641982779967e-4,0.0023752295546447338,0.0023752295546447338,0.08341207823288312,0.08341207823288312,0,0,0.08886727945424037,0.08886727945424037,0.02553790058592138,0.02553790058592138,0.00870140070970759,0.00870140070970759,NA,NA
NA,anoropallene palpida,0.3862979579375848,0.3862979579375848,0,NA,0.3584525305291723,0.016209131614654003,0.004140040705563093,0.027845427408412483,0.036677618724559026,0,NA,0.3584525305291723,0.016209131614654003,0.004140040705563093,0.027845427408412483,0.036677618724559026,0,0,2.9199457259158752e-5,2.9199457259158752e-5,0.17195622795115334,0.17195622795115334,0,0,0.1498186906377205,0.1498186906377205,0.007467062415196743,0.007467062415196743,NA,NA,NA,NA
NA,anotopterus nikparini,0.30179974728594483,0.2884371034430887,0,0.025234848290079624,0.2520807316264329,0.0036334717725530685,0.0010769859726016157,0.036356371850843935,0.02394389139791931,0,0.06340174320279199,0.2095936392479274,0.014660544604306623,0.0019290560467907247,0.09220610817596182,0.024610817044404286,1.6111955637095995e-4,3.9931897203067355e-5,7.705803318941138e-4,1.913693380148308e-4,0.10514364531747893,0.13525218380233778,0,0,0.07983917688604417,0.09288465646036398,NA,NA,0.011283064433807402,0.0061797645803917285,NA,NA
NA,anthopleura artemisia,0.8421931110076178,0.8421931110076178,0,NA,0.6522651418781811,0.12172231080137054,0.0015191681913442666,0.1899279691294368,0.19637294734040783,0,NA,0.6522651418781811,0.12172231080137054,0.0015191681913442666,0.1899279691294368,0.19637294734040783,0.0031961599747180737,0.0031961599747180737,0.02155816672765377,0.02155816672765377,0.18075045174811216,0.18075045174811216,0,0,0.18071631432753402,0.18071631432753402,0.027614959415854432,0.027614959415854432,0.014317204018495726,0.014317204018495726,0.09442542846212701,0.09442542846212701
NA,anthopleura elegantissima,0.8394049655206709,0.8394049655206709,0,NA,0.6448771793256639,0.12564358352948976,0.001423243377648112,0.19452778619500713,0.19625967062294863,0,NA,0.6448771793256639,0.12564358352948976,0.001423243377648112,0.19452778619500713,0.19625967062294863,0.0032596983058714316,0.0032596983058714316,0.022063656632297847,0.022063656632297847,0.16666755826675067,0.16666755826675067,0,0,0.18277260318933794,0.18277260318933794,0.02761612074395783,0.02761612074395783,0.014521483937274144,0.014521483937274144,0.09917734708086065,0.09917734708086065
NA,anthopleura sola,0.7899767360237157,0.7899767360237157,0,NA,0.6725584131778393,0.08093623961741757,0.0010481144950639034,0.11741832312554185,0.19597427552647032,0,NA,0.6725584131778393,0.08093623961741757,0.0010481144950639034,0.11741832312554185,0.19597427552647032,3.117543418071986e-5,3.117543418071986e-5,0.0029598870151299047,0.0029598870151299047,0.18847341163967896,0.18847341163967896,0,0,0.19454424336493553,0.19454424336493553,0.02168008613698017,0.02168008613698017,0.010762820426769583,0.010762820426769583,0.09356648236708895,0.09356648236708895
NA,anthopleura xanthogrammica,0.8392449911272004,0.8392449911272004,0,NA,0.646486134121238,0.1257005680366269,0.0013106466496308916,0.19275885700596251,0.19635368558347532,0,NA,0.646486134121238,0.1257005680366269,0.0013106466496308916,0.19275885700596251,0.19635368558347532,0.0029903896933560475,0.0029903896933560475,0.020718423658432707,0.020718423658432707,0.1702432925184554,0.1702432925184554,0,0,0.1807387986229415,0.1807387986229415,0.02735734845258376,0.02735734845258376,0.014681480692788188,0.014681480692788188,0.0991503572189097,0.0991503572189097
NA,antimora microlepis,0.2823639489252613,0.2937944279698308,0,0.0073512078454655546,0.28284467000128727,5.803926936080893e-4,6.056474531922774e-4,0.010949757968543528,0.023529364513086723,0,0.04723092486689016,0.21671921958193652,0.010891748175902188,0.0030961708735949517,0.06564472934332478,0.024410965292841647,0,0,1.8516318280418064e-4,1.0160408561077938e-5,0.1057208686649576,0.15511072969344783,0,2.0786779560387018e-5,0.08658738513113785,0.1041837890151923,NA,NA,0.004240721751133898,0.0024023495677165294,NA,NA
NA,antimora rostrata,NA,0.09094817037037037,0,0.0659213925925926,0.024785281481481482,0,2.4149629629629626e-4,0.06616288888888888,0.024785281481481482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,aphanopus arigato,0.269961627147609,0.27696155807744777,0,0.021507054156519118,0.22746091800781676,0.00768575786487233,0.002601564856427896,0.04950064006963101,0.024478026563559217,0,0.023702616802465742,0.2097151791327169,0.014012453080655497,0.002073655436540633,0.06024644801489212,0.02458641993957704,1.0019957887027373e-4,5.495894950915162e-5,5.046531783087675e-4,2.7766401365838964e-4,0.10593242500534042,0.12024021709474669,0,0,0.07919633403521621,0.08274267434951083,0.012239819494033995,0.011163002586055387,0.0076130504440172116,0.006210637726279847,NA,NA
NA,aphelochaeta marioni,0.22296678451992424,0.22296678451992424,0,NA,0.21175387626415249,NA,NA,0.011212908054313228,0.028508550102743866,0,NA,0.21175387626415249,NA,NA,0.011212908054313228,0.028508550102743866,0.00380664168580523,0.00380664168580523,0.006412047826262137,0.006412047826262137,0.08275617812965873,0.08275617812965873,0,0,0.10048914803174987,0.10048914803174987,5.790209113985253e-4,5.790209113985253e-4,4.1519763084733473e-4,4.1519763084733473e-4,NA,NA
NA,aphelochaeta multifilis,0.2515949038810301,0.2515949038810301,0,NA,0.25092334179663883,NA,NA,6.715620843912465e-4,0.02829738242050538,0,NA,0.25092334179663883,NA,NA,6.715620843912465e-4,0.02829738242050538,0,0,1.5627614556885504e-4,1.5627614556885504e-4,0.09484572240357876,0.09484572240357876,0,0,0.1277802369725547,0.1277802369725547,4.319030346995526e-4,4.319030346995526e-4,8.338290412283882e-5,8.338290412283882e-5,NA,NA
NA,apodichthys flavidus,0.25336727046425,0.25336727046425,0,NA,0.18226864704279094,0.01490241936949214,1.4906077950395204e-4,0.07109862323975652,0.025889669301353686,0,NA,0.18226864704279094,0.01490241936949214,1.4906077950395204e-4,0.07109862323975652,0.025889669301353686,0.005443395475606432,0.005443395475606432,0.013953009357681475,0.013953009357681475,0.07191694994094668,0.07191694994094668,0,0,0.08446202761878804,0.08446202761878804,0.024413700917597893,0.024413700917597893,0.012237037339874626,0.012237037339874626,NA,NA
NA,apodichthys fucorum,0.2298764556341012,0.2298764556341012,9.547086501795151e-6,NA,0.18002919719911692,0.011459533037486341,1.0537140690854759e-4,0.049847258434984276,0.02596881475369623,9.547086501795151e-6,NA,0.18002919719911692,0.011459533037486341,1.0537140690854759e-4,0.049847258434984276,0.02596881475369623,9.794766184242803e-4,9.794766184242803e-4,0.004705236268759895,0.004705236268759895,0.06568374662712129,0.06568374662712129,0,0,0.0883766358182994,0.0883766358182994,0.022112542202796424,0.022112542202796424,0.010475551814106995,0.010475551814106995,NA,NA
NA,apostichopus californicus,0.5419024921583021,0.5419024921583021,0.0020381333422317136,NA,0.4420343296182595,0.04716219484116391,5.994342298451681e-4,0.09986816270688735,0.15901093666577681,0.0020381333422317136,NA,0.4420343296182595,0.04716219484116391,5.994342298451681e-4,0.09986816270688735,0.15901093666577681,0.0026452522690870264,0.0026452522690870264,0.019604281066470903,0.019604281066470903,0.19194776127869728,0.19194776127869728,0,0,0.09107563150694074,0.09107563150694074,0.027818866791243995,0.027818866791243995,NA,NA,NA,NA
